"","task","fold","min.val.loss","min.train.loss","min.test.loss","min.val.auc","min.val.step","end.auc","max.auc","max.auc.step","baseline.auc"
"162","Q09428.PF00005: (10/4)",1,0.927068412303925,0.528004288673401,0.769637823104858,0.8,10,0.75,0.875,16,0.5
"163","Q09428.PF00005: (10/4)",2,0.82590115070343,0.903789937496185,0.893451333045959,0.7,7,0.675,0.9,5,0.5
"164","Q09428.PF00005: (10/4)",3,0.848668217658997,0.689348757266998,0.928146362304688,0.65,7,0.575,0.725,8,0.5
"165","Q09428.PF00005: (10/4)",4,0.930809020996094,0.942577302455902,0.765559554100037,0.9,6,0.675,0.9,6,0.5
"166","O00555.PF00520: (10/6)",0,0.700404465198517,0.493279457092285,0.762516617774963,0.75,7,0.716666666666667,0.866666666666667,8,0.5
"167","O00555.PF00520: (10/6)",1,0.703698873519897,0.639687538146973,0.754615604877472,0.816666666666667,3,0.7,0.9,1,0.5
"168","O00555.PF00520: (10/6)",2,0.619033932685852,0.390502750873566,0.774383008480072,0.8,10,0.866666666666667,0.933333333333333,14,0.5
"169","O00555.PF00520: (10/6)",3,0.696532607078552,0.515253901481628,0.648062467575073,0.766666666666667,7,0.883333333333333,0.916666666666667,19,0.5
"170","O00555.PF00520: (10/6)",4,0.618631482124329,0.611277043819427,0.796772122383118,0.683333333333333,4,0.833333333333333,0.966666666666667,5,0.5
"171","Q14654.PF01007: (6/7)",0,0.578206121921539,0.146502435207367,0.514154434204102,0.833333333333333,19,0.833333333333333,0.928571428571429,14,0.5
"172","Q14654.PF01007: (6/7)",1,0.799899578094482,0.623694479465485,0.563928842544556,0.666666666666667,10,0.595238095238095,0.80952380952381,17,0.5
"173","Q14654.PF01007: (6/7)",2,0.531638443470001,0.368224412202835,0.353886634111404,0.928571428571429,13,0.976190476190476,0.976190476190476,15,0.5
"174","Q14654.PF01007: (6/7)",3,0.643730700016022,0.432935893535614,0.630355596542358,0.642857142857143,12,0.80952380952381,0.904761904761905,18,0.5
"175","Q14654.PF01007: (6/7)",4,0.7996506690979,0.828716993331909,0.595776915550232,0.880952380952381,7,0.857142857142857,0.880952380952381,2,0.5
"176","Q99250.PF00520: (5/15)",0,0.639353215694427,0.484160989522934,0.243723347783089,0.893333333333333,7,0.693333333333333,0.893333333333333,7,0.5
"177","Q99250.PF00520: (5/15)",1,0.592496335506439,0.463797360658646,0.296068519353867,0.866666666666667,6,0.786666666666667,0.92,3,0.5
"178","Q99250.PF00520: (5/15)",2,0.589240074157715,0.464106887578964,0.340972512960434,0.693333333333333,6,0.626666666666667,0.733333333333333,5,0.5
"179","Q99250.PF00520: (5/15)",3,0.71292507648468,0.392678529024124,0.529490172863007,0.586666666666667,9,0.546666666666667,0.72,4,0.5
"180","Q99250.PF00520: (5/15)",4,0.635166823863983,0.559401631355286,0.390061408281326,0.56,4,0.693333333333333,0.853333333333333,14,0.5
"181","Q14524.PF00520: (18/16)",0,0.689895272254944,0.624177217483521,0.685743153095245,0.756944444444444,4,0.6875,0.774305555555556,6,0.5
"182","Q14524.PF00520: (18/16)",1,0.640975058078766,0.537144362926483,0.953510940074921,0.597222222222222,5,0.579861111111111,0.697916666666667,7,0.5
